player_id,team_id,p_firstname,p_lastname,p_age,p_nationality,season
149341,905,Belaïd,Hamidi,28.0,Algeria,2023
212188,905,Islam,Bouloudène,29.0,Algeria,2023
292648,905,Ammar Abdelmalek,Oukil,28.0,Algeria,2023
296338,905,Mohamed Messaoud,Salem,21.0,Algeria,2023
344672,905,Mohamed Said,Benchoucha,26.0,Algeria,2023
354870,905,Yacine,Zeghad,23.0,Algeria,2023
367990,905,Mohamed Imed,Reguig,22.0,Algeria,2023
370920,905,Rachid,Boumessous,22.0,Algeria,2023
383713,905,Abdelhak,Haskar,,Algeria,2023
402802,905,Rafik,Douib,22.0,Algeria,2023
427298,905,Bassem,Mechaar,21.0,Algeria,2023
439193,905,Amir,Yahia,28.0,Algeria,2023
455870,905,Abdelmouine,Ferdjioui,20.0,Algeria,2023
4532,905,Mohamed Lotfi Anis,Osmani,28.0,Algeria,2023
4573,905,Belkacem,Brahimi,30.0,Algeria,2023
4630,905,Mohamed Khoutir,Ziti,35.0,Algeria,2023
4723,905,Zakaria,Saidi,28.0,Algeria,2023
70135,905,Hossin Mohamed Yasin,Lagoun,29.0,Sweden,2023
129818,905,Abdelmoumen,Chikhi,28.0,Algeria,2023
129833,905,Imad,Benchlef,31.0,Algeria,2023
149392,905,Drice,Chaabi,27.0,France,2023
163046,905,Abdou Salam,Ag Jiddou,24.0,Mali,2023
195890,905,Tarek,Aggoun,27.0,France,2023
203389,905,Sami,Guediri,27.0,USA,2023
303247,905,Moriba,Diarra,29.0,Mali,2023
344678,905,Zakaria,Zaitri,26.0,Algeria,2023
370169,905,Salah Abd Etouab,Bouchama,23.0,Algeria,2023
395876,905,Youcef Taki Eddine,Aouissi,21.0,Algeria,2023
415377,905,Zine Eddine,Ben Boulaid,30.0,Algeria,2023
4404,906,Tayeb,Hamoudi,28.0,Algeria,2023
4412,906,Zakaria,Naidji,29.0,Algeria,2023
4488,906,Chouaïb,Debbih,31.0,Algeria,2023
49416,906,Mohamed Youcef,Belaïli,32.0,Algeria,2023
66635,906,Youssouf,Dao,26.0,Côte d'Ivoire,2023
70522,906,Ali,Haroun,27.0,Algeria,2023
129862,906,Féth-Allah,Tahar,30.0,Algeria,2023
162740,906,Mehdi,Zerkane,25.0,Algeria,2023
194777,906,Aymen,Rahmani,22.0,Algeria,2023
212310,906,Kheiredine,Merzougui,32.0,Algeria,2023
296156,906,Abdelkader,Menezla,23.0,Algeria,2023
318202,906,Mohamed Ramzi,Haif,22.0,Algeria,2023
323293,906,Oualaa Moundhir,Bouzekri,23.0,Algeria,2023
336160,906,Mohamed,Zoungrana,23.0,Côte d'Ivoire,2023
341475,906,Solomampionona Koloina,Razafindranaivo,24.0,Madagascar,2023
344668,906,Ibrahim,Morsli,23.0,Algeria,2023
344676,906,Badreddine,Touki,25.0,Algeria,2023
383158,906,Soufiane,Bayazid,28.0,Algeria,2023
414815,906,Anis,Bakhouche,,Algeria,2023
422197,906,Mehdi,Boucherit,22.0,Algeria,2023
3172,906,Mohamed,Benkhemassa,31.0,Algeria,2023
4396,906,Hamza,Mouali,26.0,Algeria,2023
4462,906,Mhamed,Merouani,27.0,Algeria,2023
4701,906,Oussama,Litim,34.0,Algeria,2023
4707,906,Mohamed Réda,Halaïmia,28.0,Algeria,2023
44363,906,Djamel Eddine,Benlamri,35.0,Algeria,2023
48505,906,Ayoub,Abdellaoui,31.0,Algeria,2023
74729,906,Kamel,Hamidi,28.0,Algeria,2023
129832,906,Ammar,El Orfi,26.0,Algeria,2023
212181,906,Ayoub,Ghezala,29.0,Algeria,2023
294093,906,Aziz,Benabdi,31.0,Algeria,2023
294111,906,Khalid,Dahamni,25.0,Algeria,2023
307245,906,Abdelatif,Ramdane,23.0,Algeria,2023
409197,906,Aimed,Bennara,22.0,Algeria,2023
436880,906,Dalil Adel,Hassen Khodja,25.0,Algeria,2023
453886,906,Oussama,Benhaoua,22.0,Algeria,2023
4540,907,Sofiane,Khadir,29.0,Algeria,2023
4718,907,Hakim,Benrezoug,25.0,Algeria,2023
4725,907,Benali,Benamar,28.0,Algeria,2023
4746,907,Zoubir,Motrani,29.0,Algeria,2023
4785,907,Zakaria,Khali,33.0,Algeria,2023
4789,907,Abdessamed,Bounoua,32.0,Algeria,2023
4792,907,Mohamed,Lagraâ,37.0,Algeria,2023
4799,907,Ameur,Bouguettaya,28.0,Algeria,2023
4814,907,Salim,Bennai,27.0,Algeria,2023
4960,907,Mohamed Reda,Nekrouf,29.0,Algeria,2023
129843,907,Mahi,Benhamou,29.0,Algeria,2023
212177,907,Yasser,Belaribi,24.0,Algeria,2023
212902,907,Adel,Khettab,30.0,Algeria,2023
291534,907,Kamel,Soufi,27.0,Algeria,2023
297857,907,Adel,Ghrib,23.0,Algeria,2023
342504,907,Belkacem,Yadaden,28.0,Algeria,2023
367990,907,Mohamed Imed,Reguig,21.0,Algeria,2023
383712,907,Abdellah,Oukil,22.0,Algeria,2023
454473,907,Mounir Mehdi,Mahadene,,Algeria,2023
454997,907,Yacine,Goudjil,,Algeria,2023
3171,907,Mohamed,Naamani,34.0,Algeria,2023
4681,907,Senoussi,Fourloul,33.0,Algeria,2023
4711,907,Abdelhafid,Benamara,29.0,Algeria,2023
4763,907,Merouane,Dahar,32.0,Algeria,2023
4796,907,Hamza,Bellahouel,31.0,Algeria,2023
4797,907,Mourad,Benayad,34.0,Algeria,2023
74738,907,Juba,Oukaci,28.0,Algeria,2023
74771,907,Mohamed Hacene,Bengrina,28.0,Algeria,2023
212691,907,Mohamed Amine,Abed Abassi,33.0,Algeria,2023
292637,907,Yacine,Guenina,29.0,Algeria,2023
292646,907,Amine,Benbelaid,32.0,Algeria,2023
292925,907,Aymen,Chadli,25.0,Algeria,2023
293342,907,Abderrahmene,Nehari,30.0,Algeria,2023
296520,907,Abdelkader,Belharrane,24.0,Algeria,2023
330491,907,Mohamed Es Seddik,Senhadji,24.0,Algeria,2023
357994,907,Abdelkader,Tamimi,23.0,Algeria,2023
370168,907,Ramzi Abdelmoudjib,Tennah,23.0,Algeria,2023
383161,907,Hichem,Talha,25.0,Algeria,2023
383711,907,Ilyes,Cherif El Ouzani,23.0,Algeria,2023
387271,907,Imed,Saihi,24.0,Algeria,2023
4655,907,Djamel,Ibouzidene,30.0,Algeria,2023
4700,907,Bachir,Della Krachaï,28.0,Algeria,2023
4750,907,Athmane,Toual,40.0,Algeria,2023
353341,907,Fares Ben Abdelhamid,Boukerrit,26.0,Algeria,2023
427297,907,Amine,Lezzoul,,Algeria,2023
440029,907,Mohamed,Hammadi,,Algeria,2023
442460,907,Mohamed El Amine,Abdelali,22.0,Algeria,2023
4546,909,Ahmed,Gagaâ,29.0,Algeria,2023
4551,909,Mohamed Lamine,Abid,32.0,Algeria,2023
4729,909,Merouane,Boussalem,28.0,Algeria,2023
4805,909,Mohamed Ikbal,Boufeligha,30.0,Algeria,2023
4807,909,Mohamed Assil,Sioued,25.0,Algeria,2023
74731,909,Mustapha,Zeghnoun,33.0,Algeria,2023
74794,909,Mohamed El Seddik,Baâli,29.0,Algeria,2023
129847,909,Walid,Ouabdi,28.0,Algeria,2023
196449,909,Hamza,Yadroudj,31.0,Algeria,2023
212621,909,Mohamed Larbi,Khoualed,35.0,Algeria,2023
293280,909,Ali,Amriche,25.0,Algeria,2023
294076,909,Aymen,Djebbar,24.0,Algeria,2023
296336,909,Khalil,Darfalou,23.0,Algeria,2023
301293,909,Abdelouahab,Merri,23.0,Algeria,2023
344820,909,Mohamed Ali,Chaibeddra Tani,32.0,Algeria,2023
347276,909,Mohamed El Amine,Nabi,23.0,Algeria,2023
370862,909,Riad Wael,Rahmoun,22.0,Algeria,2023
383169,909,Elhoucine,Rais,26.0,Algeria,2023
384676,909,Mourad,Bouraada,,Algeria,2023
441580,909,Aymen Messaoud,Fellahi,21.0,Algeria,2023
4404,909,Tayeb,Hamoudi,29.0,Algeria,2023
4512,909,Nacereddine,Khoualed,38.0,Algeria,2023
4667,909,Cherif,Siam,29.0,Algeria,2023
4691,909,Hamza,Ounnas,36.0,Algeria,2023
4715,909,Hamza,Heriat,37.0,Algeria,2023
4939,909,Abdellah Bouras,Djelloul Daouadji,29.0,Algeria,2023
4959,909,Yacine,Medane,31.0,Algeria,2023
74699,909,Adel,Lakhdari,35.0,Algeria,2023
129866,909,Mohamed,Fenniri,26.0,Algeria,2023
133962,909,Billal,Boukarroum,31.0,Algeria,2023
133966,909,Hatem,Dakhia,33.0,Algeria,2023
133968,909,Hamza,Salem,26.0,Algeria,2023
212590,909,Naoufel,Ghassiri,36.0,Algeria,2023
292656,909,Abdelhak,Belkacemi,32.0,Algeria,2023
301586,909,Ahmed Redha,Houhou,24.0,Algeria,2023
327601,909,Nizar,Thamer,23.0,Algeria,2023
345464,909,Salah Eddine,Benlaribi,29.0,Algeria,2023
353136,909,Alaeddine,Boufeligha,23.0,Algeria,2023
370861,909,Ayoub,Derbal,23.0,Algeria,2023
440616,909,Aymen,Chahmat,,Algeria,2023
4748,909,Ali,Bencherif,36.0,Algeria,2023
4801,909,Abderrahmane,Amri,27.0,Algeria,2023
133961,909,Tarek,Adouane,27.0,Algeria,2023
291533,909,Ahmed,Abdelkader,25.0,France,2023
294074,909,Abderrahmane,Bouchareb,25.0,Algeria,2023
294075,909,Abdeldjalil,Abdi,31.0,Algeria,2023
361872,909,Saber,Meddour,24.0,Algeria,2023
440282,909,Oussama,Mellala,21.0,Algeria,2023
4367,910,Mohamed Amine,Zemmamouche,38.0,Algeria,2023
4381,910,Abdelkrim,Zouari,34.0,Algeria,2023
4387,910,Abderrahmane,Meziane Bentahar,29.0,Algeria,2023
4510,910,Ibrahim,Bekakchi,31.0,Algeria,2023
4552,910,Abdelfetah Ismaïl,Belkacemi,31.0,Algeria,2023
4616,910,Khaled,Bousseliou,27.0,Algeria,2023
4660,910,Abdesslem,Bouchouareb,26.0,Algeria,2023
66766,910,Zakaria Mohamed Elmabruk,Alharaish,25.0,Libya,2023
124093,910,Tumisang,Orebonye,28.0,Botswana,2023
129833,910,Imad,Benchlef,30.0,Algeria,2023
296336,910,Khalil,Darfalou,22.0,Algeria,2023
296520,910,Abdelkader,Belharrane,23.0,Algeria,2023
352889,910,Mohamed Riad,Belhadj Kacem,21.0,Algeria,2023
370919,910,Mohamed,Djenidi,21.0,Algeria,2023
371461,910,Abdallah,Azri,20.0,Algeria,2023
371463,910,Aymen,Kennan,19.0,Algeria,2023
371466,910,Samy,Bouali,20.0,Algeria,2023
426500,910,Toufik,Belmadi,21.0,Algeria,2023
426504,910,Wassim,Ouahab,21.0,Algeria,2023
439826,910,Abdoulaye,Kanou,24.0,Mali,2023
4379,910,Oussama,Chita,28.0,Algeria,2023
4392,910,Mustapha,Bouchina,33.0,Algeria,2023
4401,910,Juba,Chirani,26.0,Algeria,2023
4427,910,Taher,Ben Khelifa,30.0,Algeria,2023
4450,910,Nabil,Lamara,31.0,Algeria,2023
4482,910,Saâdi,Radouani,29.0,Algeria,2023
4490,910,Akram,Hadji Djahnit,33.0,Algeria,2023
4561,910,Zinéddine,Belaïd,25.0,Algeria,2023
129858,910,Brahim,Benzaza,27.0,Algeria,2023
137246,910,Nour El Islam,Fettouhi,25.0,Algeria,2023
137247,910,Islam,Merili,26.0,Algeria,2023
238994,910,Sékou,Konaté,26.0,Mali,2023
293278,910,Mohamed Amine,Bouziane,28.0,Algeria,2023
294697,910,Hocine,Dehiri,24.0,Algeria,2023
352068,910,Mohamed,Aït El Hadj,22.0,Algeria,2023
371460,910,Abdelkrim,Namani,21.0,Algeria,2023
383171,910,Abdessamed,Bounacer,20.0,Algeria,2023
384428,910,Omar,Embarek,26.0,Algeria,2023
386365,910,Abderrahmane,Bacha,25.0,Algeria,2023
393366,910,Kheireddine,Toual,23.0,Algeria,2023
4366,910,Abdelmoumen,Sifour,26.0,Algeria,2023
4414,910,Oussama,Benbot,30.0,Algeria,2023
129814,910,Adam,Alilet,25.0,Algeria,2023
291534,910,Kamel,Soufi,28.0,Algeria,2023
330277,910,Oussama,Barkat,23.0,Algeria,2023
451071,910,Hamza,Boualam,20.0,Algeria,2023
4376,911,Oualid,Ardji,29.0,Algeria,2023
4382,911,Zakaria,Benchaâ,27.0,Algeria,2023
4405,911,Ishak Salah Eddine,Harrari,26.0,Algeria,2023
4407,911,Zakaria,Messibah,29.0,Algeria,2023
4411,911,Ghiles,Guenaoui,25.0,Algeria,2023
4428,911,Mohamed,Benchaira,32.0,Algeria,2023
4522,911,Messala,Merbah,30.0,Algeria,2023
4586,911,Brahim,Dib,31.0,Algeria,2023
4697,911,Hamza,Demane,35.0,Algeria,2023
4745,911,Ahmed,Khaldi,26.0,Algeria,2023
4795,911,Abdennour Iheb,Belhocini,28.0,Algeria,2023
4918,911,Zakarya,Kemoukh,32.0,Algeria,2023
107485,911,Enow Nasir,bin Adolf Nkembe,25.0,Cameroon,2023
129860,911,Abdelkader,Kaïbou,27.0,Algeria,2023
179516,911,Laïd Chahine,Bellaouel,24.0,Algeria,2023
294835,911,Mounder,Temine,23.0,Algeria,2023
344337,911,Chekal Affari,Hadji,21.0,Algeria,2023
353467,911,Belhadj,Chekal,20.0,Algeria,2023
433976,911,Mohamed Amine,Benmessabih,28.0,Algeria,2023
435300,911,Anouar,Khammar,21.0,Algeria,2023
4373,911,Mohamed Amine,Madani,31.0,Algeria,2023
4418,911,Amir,Belaïli,33.0,Algeria,2023
4483,911,Miloud,Rebiai,31.0,Algeria,2023
4542,911,Nasreddine,Zaâlani,32.0,Algeria,2023
4557,911,Zakaria,Bouhalfaya,27.0,Algeria,2023
4558,911,Kheireddine,Boussouf,37.0,Algeria,2023
4684,911,Oussama,Meddahi,33.0,Algeria,2023
4997,911,Houari,Baouche,29.0,Algeria,2023
129819,911,Chamseddine,Derradji,32.0,Algeria,2023
212898,911,Abdelmalek,Necir,32.0,Algeria,2023
292639,911,Seifeddine,Chettih,33.0,Algeria,2023
330495,911,Ali Abdeladim,Mehazem,24.0,Algeria,2023
353341,911,Fares Ben Abdelhamid,Boukerrit,26.0,Algeria,2023
435299,911,Abderahmene,Bahchachi,20.0,Algeria,2023
4505,914,Ismaïl,Saâdi,27.0,Algeria,2023
4527,914,Aïmen Abdelaziz,Lahmeri,27.0,Algeria,2023
4537,914,Karm,Benkouider,24.0,Algeria,2023
4647,914,Benamar,Mellel,30.0,Algeria,2023
4650,914,Omar,Hadji,32.0,Algeria,2023
4723,914,Zakaria,Saidi,27.0,Algeria,2023
4937,914,Omar,Adrar,24.0,Algeria,2023
129838,914,Lyes,Doucen,29.0,Algeria,2023
170851,914,Mohamed Lamine,Boutouala,24.0,Algeria,2023
293343,914,Mohamed Amine,Ouis,32.0,Algeria,2023
294073,914,Farouk,Slimani,25.0,Algeria,2023
294784,914,Mohamed Faycal,El Badaoui,23.0,Algeria,2023
304309,914,Islam Eddine,Kaidi,23.0,Algeria,2023
343200,914,Houssem Eddine,Bayoud,25.0,Algeria,2023
344678,914,Zakaria,Zaitri,25.0,Algeria,2023
365535,914,Oussama,Bouziani,23.0,Algeria,2023
384661,914,Merzak,Abaziz,28.0,Algeria,2023
392024,914,Michael,Oghwiche,21.0,Nigeria,2023
426263,914,Mohamed Achraf,Kaddouri,20.0,Algeria,2023
440600,914,Maslah,Khannoussi,,Algeria,2023
4516,914,Adel,Bouchiba,36.0,Algeria,2023
4517,914,Ibrahim,Farhi Benhalima,27.0,Algeria,2023
4519,914,Mohamed El Amine,Hammia,33.0,Algeria,2023
4523,914,Abdeldjalil Taki Eddine,Saâd,32.0,Algeria,2023
4692,914,Mohamed,Taib,30.0,Algeria,2023
4725,914,Benali,Benamar,29.0,Algeria,2023
4739,914,Abdelhak,Abdelhafid,33.0,Algeria,2023
74690,914,Oussama,Bellatreche,29.0,Algeria,2023
212305,914,Hicham Houssem Eddine,Khalfallah,33.0,Algeria,2023
212879,914,Khatir,Baaziz,29.0,Algeria,2023
301587,914,Merwane,Khelif,24.0,Algeria,2023
313666,914,Mohamed,Bouaicha,23.0,Algeria,2023
316818,914,Islam,Ben Yezli,21.0,Algeria,2023
329423,914,Fayçal,Mebarki,24.0,Algeria,2023
355417,914,Cheikh Abderrahmane,Amieur,23.0,Algeria,2023
365738,914,Faiçal,Choubane,28.0,Algeria,2023
384660,914,Diaa Eddine,Benyahia,,Algeria,2023
440598,914,Ilyes,Mesbahi,31.0,Algeria,2023
440599,914,Tahar,Boudahiou,28.0,Algeria,2023
449562,914,Abdenour,Barkat,21.0,Algeria,2023
4624,914,Mohamed,Amrane,30.0,Algeria,2023
129847,914,Walid,Ouabdi,29.0,Algeria,2023
200264,914,Riyane,Akacem,25.0,Algeria,2023
294070,914,Aymen,Mouyet,25.0,Algeria,2023
329288,914,Abdenasser,Djoudar,23.0,Algeria,2023
152763,915,Merouane,Zerrouki,22.0,Algeria,2023
159345,915,Kheir Eddine,Ali Haïmoud,24.0,Algeria,2023
294697,915,Hocine,Dehiri,23.0,Algeria,2023
312388,915,Aymen Zakarya,Sais,23.0,Algeria,2023
321749,915,Tarek,Bousseder,23.0,Algeria,2023
327599,915,Yacine,Titraoui,21.0,Algeria,2023
329424,915,Yassine,Beldjilali,23.0,Algeria,2023
344677,915,Taha Yassine,Tahar,24.0,Algeria,2023
370021,915,Miloud Abdessalem,Dadda,21.0,Algeria,2023
370862,915,Riad Wael,Rahmoun,21.0,Algeria,2023
383165,915,Abdessalem,Dadda Miloud,21.0,Algeria,2023
383166,915,Hamza,Moulai,,Algeria,2023
392934,915,Christ Vié Chelmar,Toulouenga Mfoula,19.0,Congo,2023
407339,915,Lotfi Walid,Sebai,27.0,Algeria,2023
409196,915,Mustapha Djabril,Soukkou,21.0,Algeria,2023
416849,915,Mohamed Amine,Ramdaoui,,Algeria,2023
426503,915,Mohamed Abderahmane,Saadi,20.0,Algeria,2023
426507,915,Moncef,Bisker,20.0,Algeria,2023
426508,915,Aymene,Boualleg,22.0,Algeria,2023
443052,915,Mohamed El Amine,Ramdaoui,19.0,Algeria,2023
4395,915,Youcef,Douar,27.0,Algeria,2023
4398,915,Abdeldjalil,Tahri,26.0,Algeria,2023
4637,915,Nour El Islam,Melikchi,28.0,Algeria,2023
67990,915,Allan,Okello,24.0,Uganda,2023
129868,915,Zerroug,Boucif,24.0,Algeria,2023
159346,915,Abderrahmane,Berkoun,24.0,Algeria,2023
179327,915,Hicham,Messiad,25.0,Algeria,2023
212899,915,Idir,Mokadem,30.0,Algeria,2023
292640,915,Houcine,Aoued,25.0,Algeria,2023
294080,915,Djaber,Kaassis,25.0,Algeria,2023
319464,915,Mohamed Reda,Hamidi,23.0,Algeria,2023
329163,915,Adil,Boulbina,21.0,Algeria,2023
329425,915,Sid Ali Zine Eddine Houssam,Kherbouche,24.0,Algeria,2023
330785,915,Abdelhak Naserellah,Belmaziz,23.0,Algeria,2023
330786,915,Mohamed,Boukerma,23.0,Algeria,2023
369486,915,Abdeldjalil,Mancer,22.0,Algeria,2023
370022,915,Zakaria,Boukebal,22.0,Algeria,2023
383167,915,Adel Amar,Belkacem Bouzida,22.0,Algeria,2023
422463,915,Ben Ahmed,Kohili,,Algeria,2023
440601,915,Fouad,Kermiche,,Algeria,2023
3162,915,Toufik,Moussaoui,33.0,Algeria,2023
4416,915,Ahmed,Ait Abdessalem,27.0,Algeria,2023
312616,915,Abdellah,Bendouma,23.0,Algeria,2023
366364,915,Mohamed Hady,Sahnoun,22.0,Algeria,2023
369874,915,Chouaib,Boulkaboul,23.0,Algeria,2023
418256,915,Younes,Badani,18.0,Algeria,2023
452274,915,Ouanisse,Bouzahzah,20.0,Algeria,2023
4394,918,Sabri,Cheraitia,27.0,Algeria,2023
4429,918,Mohamed Abdelali,Guemroud,29.0,Algeria,2023
4514,918,Fateh,Talah,30.0,Algeria,2023
4541,918,Yassine,Salhi,30.0,Algeria,2023
4576,918,Chamsseddine,Harrag,31.0,Algeria,2023
4590,918,Redouane,Zerdoum,24.0,Algeria,2023
4608,918,Noufel,Ould Hamou,24.0,Algeria,2023
4695,918,Billel,Bensaha,29.0,Algeria,2023
4749,918,Yacine,Sidi Salah,27.0,Algeria,2023
74730,918,Lyes,Benyoucef,27.0,Algeria,2023
74738,918,Juba,Oukaci,27.0,Algeria,2023
109701,918,Semir,Smajlagić,25.0,Bosnia and Herzegovina,2023
129857,918,Mostapha,Alili,27.0,Algeria,2023
291424,918,Mohamed Lamine,Ouattara,25.0,Burkina Faso,2023
292637,918,Yacine,Guenina,28.0,Algeria,2023
292655,918,Abderrahmane,Medjadel,25.0,Algeria,2023
307248,918,Hodeifa,Arfi,22.0,Algeria,2023
325881,918,Mohamed Iheb,Benbelabbas,22.0,Algeria,2023
401385,918,Nassim,Boukerou,21.0,Algeria,2023
401467,918,Lotfi,Boumaza,21.0,Algeria,2023
3174,918,Salim,Boukhanchouche,33.0,Algeria,2023
3226,918,Simon Happygod,Msuva,31.0,Tanzania,2023
4413,918,Adem,Redjem,27.0,Algeria,2023
4425,918,Badreddine,Souyad,29.0,Algeria,2023
4438,918,Massinissa,Nezla,26.0,Algeria,2023
4578,918,Dadi,El Hocine Mouaki,28.0,Algeria,2023
7766,918,Zakaria,Sanogo,27.0,Burkina Faso,2023
43184,918,Rachid,Aït-Atmane,31.0,Algeria,2023
74718,918,Hichem,Mokhtar,33.0,Algeria,2023
74750,918,Mohamed Reda,Boumechra,27.0,Algeria,2023
277053,918,Yuliwes,Bellache,22.0,Algeria,2023
293280,918,Ali,Amriche,26.0,Algeria,2023
294090,918,Faik,Amrane,27.0,Algeria,2023
296578,918,Kouceila,Boualia,23.0,Algeria,2023
324924,918,Aymen Abdeldjalil,Bendaoud,23.0,Algeria,2023
325818,918,Massinissa,Nait Salem,23.0,Algeria,2023
383148,918,Kaïs,Nasri,22.0,France,2023
409963,918,Lahlou,Akhrib,19.0,Algeria,2023
424506,918,Edlin Randy,Essang Matouti,21.0,Gabon,2023
439192,918,Redounae,Berkane,21.0,Algeria,2023
4533,918,Chamseddine,Rahmani,34.0,Algeria,2023
5030,918,Oussama,Gattal,27.0,Algeria,2023
134021,918,Khaled,Bouhakak,31.0,Algeria,2023
187945,918,Mohamed,Hadid,22.0,Algeria,2023
212895,918,Ahmed,Mammeri,27.0,Algeria,2023
307247,918,Fares,Nechat Djabri,23.0,Algeria,2023
317739,918,Abdelhamid,Driss,22.0,Algeria,2023
341471,918,Moussa Saad,Benzaid,25.0,Algeria,2023
383137,918,Sid Ahmed,Matallah,28.0,Algeria,2023
408297,918,Fouad,Zegrar,22.0,Algeria,2023
4368,931,Kamel Mohamed Seghir,Belarbi,27.0,Algeria,2023
4468,931,Zakaria,Haddouche,31.0,Algeria,2023
4470,931,Mohamed,Souibaah,33.0,Algeria,2023
4590,931,Redouane,Zerdoum,25.0,Algeria,2023
4732,931,Toufik,Addadi,34.0,Algeria,2023
4822,931,Abdelkader,Boussaid,32.0,Algeria,2023
4936,931,Ahmida,Zenasni,31.0,Algeria,2023
49511,931,Slim,Jandoubi,26.0,Tunisia,2023
129857,931,Mostapha,Alili,28.0,Algeria,2023
135080,931,Abdelaziz Abdelkader,Mouley,25.0,Algeria,2023
137349,931,Gape,Mohutsiwa,27.0,Botswana,2023
292658,931,Yacine,Aliane,25.0,Algeria,2023
294092,931,Juba,Aguieb,28.0,Algeria,2023
294105,931,Redouane,Bounoua,26.0,Algeria,2023
294931,931,Ahmed Mohamed,Kerroum,24.0,Algeria,2023
304557,931,Ayoub,Kerssani,23.0,Algeria,2023
350367,931,Boualem Abdelghani,Sryer,23.0,Algeria,2023
412392,931,Yawo Marcelle Evra,Agbagno,24.0,Togo,2023
422257,931,Houssam,Kellouche,21.0,Algeria,2023
439194,931,Rayan Souhaib,Choukri,,Algeria,2023
4372,931,Abderrahime,Hamra,27.0,Algeria,2023
4601,931,Chemseddine,Nessakh,36.0,Algeria,2023
4755,931,Abdelhak,Debbari,31.0,Algeria,2023
4781,931,Fatah,Achour,30.0,Algeria,2023
129849,931,Mohamed Roufid,Arab,34.0,Algeria,2023
212179,931,Mohamed,Alaouchiche,31.0,Algeria,2023
212552,931,Sofiane,Kacem,31.0,Algeria,2023
294108,931,Youssouf,Benhemada,25.0,Algeria,2023
342740,931,Achref,Abada,25.0,Algeria,2023
452209,931,Mohamed,Medjadji,22.0,Algeria,2023
4543,1071,Mounir,Aichi,31.0,Algeria,2023
4580,1071,Laid,Ouadji,25.0,Algeria,2023
4646,1071,Noufel,Lalaoui,23.0,Algeria,2023
4878,1071,Bilal,Bouzid,27.0,Algeria,2023
4881,1071,Mohamed Walid,Hellal,29.0,Algeria,2023
4963,1071,Hadj,Bouguèche,40.0,Algeria,2023
49444,1071,Nadir,Korichi,31.0,Algeria,2023
74770,1071,Chaker,Kaddour Chérif,27.0,Algeria,2023
170852,1071,Abderrazak,Khelifi,24.0,Algeria,2023
179326,1071,Hani,Gasmi,24.0,Algeria,2023
294067,1071,Abdelhamid,Bey,24.0,Algeria,2023
294090,1071,Faik,Amrane,26.0,Algeria,2023
297702,1071,Tarik,Slimani,23.0,Algeria,2023
317739,1071,Abdelhamid,Driss,21.0,Algeria,2023
330326,1071,Anis,Talhi,23.0,Algeria,2023
330492,1071,Billal,Mekdour,23.0,Algeria,2023
354870,1071,Yacine,Zeghad,22.0,Algeria,2023
357992,1071,Ilyas,Talbi,21.0,Algeria,2023
383164,1071,Mouloud,Kermiche,27.0,Algeria,2023
399714,1071,Bilel,Hammoud,27.0,Algeria,2023
4653,1071,Abderrezak,Bitam,34.0,Algeria,2023
4734,1071,Mohamed,Daoud,32.0,Algeria,2023
4953,1071,Zakaria,Benhocine,37.0,Algeria,2023
129826,1071,Aziz,Fegas,30.0,Algeria,2023
203880,1071,Laïd,Saïdi,24.0,Algeria,2023
212308,1071,Abdelmalik,Hadef,32.0,Algeria,2023
212434,1071,Ayache,Ziouache,28.0,Algeria,2023
212544,1071,Mohamed,Oukrif,35.0,Algeria,2023
212898,1071,Abdelmalek,Necir,31.0,Algeria,2023
291535,1071,Walid,Belhamri,33.0,Algeria,2023
292642,1071,Adel,Chellali,37.0,Algeria,2023
293337,1071,Nafaa,Aloui,32.0,Algeria,2023
293344,1071,Adnene Abdelhamid,Ladjabi,24.0,Algeria,2023
294698,1071,Mohamed El Amine,Baghdaoui,23.0,Algeria,2023
330487,1071,Imad,Moussaoui,24.0,Algeria,2023
361872,1071,Saber,Meddour,23.0,Algeria,2023
383162,1071,Brahim,Aissaoui,28.0,Algeria,2023
383163,1071,Samir,Chaouchi,28.0,Algeria,2023
393139,1071,Riadh,Dahmani,27.0,Algeria,2023
426502,1071,Hedy,Habtoune,20.0,Algeria,2023
3178,1071,Ali,Lakroum,37.0,Algeria,2023
4493,1071,Wail,Harikeche,26.0,Algeria,2023
4500,1071,Hamza,Banouh,34.0,Algeria,2023
4537,1071,Karm,Benkouider,25.0,Algeria,2023
4547,1071,Fouad,Haddad,34.0,Algeria,2023
4585,1071,Nadjib,Berrabeh,25.0,Algeria,2023
4643,1071,Bassem,Chaouti,33.0,Algeria,2023
4644,1071,Youcef,Djahnit,27.0,Algeria,2023
4697,1071,Hamza,Demane,35.0,Algeria,2023
4933,1071,Yanis,Boughanem,27.0,Algeria,2023
74777,1071,Mohammed Es Said,Bourahla,34.0,Algeria,2023
294120,1071,Bouzid,Dadache,31.0,Algeria,2023
294836,1071,Chems Eddine,Lakehal,24.0,Algeria,2023
323878,1071,Nasreddine,Bouldjedri,24.0,Algeria,2023
353138,1071,Ilyes,Attallah,23.0,Algeria,2023
383159,1071,Chakib,Berkani,28.0,Algeria,2023
426499,1071,Mostafa,Berkane,22.0,Algeria,2023
440614,1071,Ben Harath,Alouane,,Algeria,2023
440615,1071,Badreddine,Abid,25.0,Algeria,2023
